content,created_at,author,reference,embeds,mentions,id,attachments
I want to see this app offer things that the Brain cannot,2021-07-27 02:42:02.582000+00:00,The_Badjer,,[],[],869409269039104001,[]
"Is the split screen limited to whiteboard vs card view? Is it/ would it be possible to be able to see 2 card views at a time (dream more than 2)?

Or seeing the whiteboard/ map view in 1 pane then going to several notes in the other panes

Or even viewing from different whiteboards",2021-07-27 02:41:34.540000+00:00,The_Badjer,,[],[],869409151422439514,[]
"Hello everyone! Loving Project Meta!
Alan has been taking me through the product right now and I suggested adding a map for all the whiteboard clusters. This will enable me to have meta flow for stuff like product cycles etc and also to understand flow if I add MD files from other people. Hopefully, this is possible. I would really appreciate it!",2021-07-22 05:23:43.996000+00:00,fairweather13024,,[],[],867638020391043082,[]
And also would love to see the mockup 😄,2021-07-21 09:31:59.345000+00:00,Alan Chan,,[],[],867338108147466270,[]
"<@!274178439328563200> can you share some screenshots on how you use Meta in <#856158746093944852> (only if there's no personal data)? Since you've sent quite amount of feature requests, we'd love to know your use cases better to see how we can prioritize :)))",2021-07-21 09:31:40.230000+00:00,Alan Chan,,[],[<User id=274178439328563200 name='Vincer' discriminator='4547' bot=False>],867338027973476352,[]
Got it. Let me think about what's the best design for it. New users got confused on the concept of delete/close during the onboarding process and that's why we temporary remove the trash bin for now.,2021-07-21 02:41:21.714000+00:00,Alan Chan,<MessageReference message_id=867232653018660894 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=274178439328563200 name='Vincer' discriminator='4547' bot=False>],867234770432950272,[]
"+feature request: recycle bin
bulk deleting will mean more chances of someone deleting a card by mistake too
...so a trash bin.
Itens on the trash could stay there indefinetly (in local cache, in a future sync/cloud could be different) and/or have a setting for x days (or x itens) before theyre gone for good.

cards on the trash should be excluded from search, but still acessible in a trash section",2021-07-21 02:35:04.823000+00:00,Vincer,,[],[],867233189638701106,[]
"Feature request: bulk delete on whiteboards.
could be right clicking, dragging to the trash bin or the trash bin changing from the default one to a 'delete cards' labeled bin
im missing being able to delete (fully) cards while on whiteboard view (in a easy way)
Im trying to draft and quickly brainstorm in meta- wich works fine enough... but that involves creating lots of temporary cards i later want to delete
I just went through a bigger cluster of said temporary notes, having to click on each on dual view to then click delete then confirm deletion...",2021-07-21 02:32:56.883000+00:00,Vincer,,[],[],867232653018660894,[]
Let me discuss with <@!812311644457795635> on this!,2021-07-21 00:40:25.124000+00:00,Alan Chan,<MessageReference message_id=867163983143108668 channel_id=856016076311101470 guild_id=812292969183969301>,[],"[<User id=710847265581039616 name='Sams_Here' discriminator='7066' bot=False>, <User id=812311644457795635 name='EthanW' discriminator='1584' bot=False>]",867204334088224829,[]
"Hmm. Can't seem to find the color palette icon for coloring cards in ""all cards view"" So there is no current ability to select a card in All Cards View and change or add a card color. (Version. 1224)",2021-07-20 22:00:04.709000+00:00,Sams_Here,,[],[],867163983143108668,[]
"Hi <@!710847265581039616> , just to let you know that this feature has been shipped in the newest version 🙂 However, since we have no access to user's data, people who have already been using Meta won't have this card.",2021-07-20 12:18:00.362000+00:00,Alan Chan,<MessageReference message_id=858761822664130610 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=710847265581039616 name='Sams_Here' discriminator='7066' bot=False>],867017499815837696,[<Attachment id=867017499568242748 filename='md.png' url='https://cdn.discordapp.com/attachments/856016076311101470/867017499568242748/md.png'>]
FIXED!  Thanks.,2021-07-18 16:59:31.562000+00:00,Sams_Here,,[],[],866363570911838209,[]
<@!710847265581039616> i just pushed version 1175 and solve the bug 🙂,2021-07-18 16:53:48.202000+00:00,Alan Chan,,[],[<User id=710847265581039616 name='Sams_Here' discriminator='7066' bot=False>],866362130756272139,[]
People on your side of the world are all sleeping right now.,2021-07-18 16:50:41.956000+00:00,Sams_Here,,[],[],866361349583011850,[]
It's whack-a-mole time!,2021-07-18 16:50:07.787000+00:00,Sams_Here,,[],[],866361206268100618,[]
"oh shoot, shift+N",2021-07-18 16:48:46.522000+00:00,Alan Chan,,[],[],866360865418510366,[]
"By the way, I went to capitalize the letter ""N"" in a note and guess what happened?",2021-07-18 16:48:07.043000+00:00,Sams_Here,,[],[],866360699832107008,[]
Gotcha!,2021-07-18 16:45:16.977000+00:00,Alan Chan,<MessageReference message_id=866359291312865310 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=710847265581039616 name='Sams_Here' discriminator='7066' bot=False>],866359986521899009,[]
"Feature request: After multi-selecting cards in whiteboard view, allow assigning a color to those selected cards (bulk coloring?)",2021-07-18 16:42:31.226000+00:00,Sams_Here,,[],[],866359291312865310,[]
"Feature request: Expand All | Collapse All  →  As my nested tags grow it would be nice to have an 'expand all, collapse all' icon in All Cards view.  In this way I could expand tags so I can see the nesting, and then collapse all to view only top level tag names (especially after selectively expanding several tags). Maybe a double arrow up and down like this: ⏬ ⏫  but in the style of the ""hide"" icon currently?",2021-07-17 16:54:00.334000+00:00,Sams_Here,,[],[],865999793775837204,[]
"Feature request: Ability to turn on/toggle ""Highlight Border of Card selected"" in the whiteboard view.  Currently, if I select a card from the left pane, **the whiteboard jumps to focus on that card**.  Instead, leave my current whiteboard view as is, but *highlight the border* of the selected card on the board.  In this way, I can keep a zoomed-out view of the whiteboard and still see the focused card.",2021-07-17 15:41:04.681000+00:00,Sams_Here,,[],[],865981440955777065,[]
"Feature request: Ability to turn on/toggle ""Remember last whiteboard position""  If I zoom out to view all (or a majority) of my cards, and then leave that whiteboard, when I return it would remember my zoom % and view.  (currently defaults to focus on last card edited)",2021-07-17 15:30:10.995000+00:00,Sams_Here,,[],[],865978699198365766,[]
"Feature request:  Include an OCR program that can be used to search words in pictures - much like Evernote has.  Users can then take pics of their hand-written notes, or of a physical whiteboard from a meeting, etc.  OCR then allows the words in a .png or .jpg file to be searched, pulls up the picture for them and *highlights* the word in the pic. 🪄",2021-07-17 15:13:11.987000+00:00,Sams_Here,,[],[],865974425169952789,[]
"Seems like we’re on the same boat here; Nototo, Clover and MilaNote are some products we did take closer look into as references 🔎",2021-07-17 08:03:13.729000+00:00,EthanW,<MessageReference message_id=865640791288315924 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=274178439328563200 name='Vincer' discriminator='4547' bot=False>],865866219432181760,[]
"Yeah, some mockup can definitely help!

haven’t think of customized map view inside each whiteboard yet, could be something quite interesting!

But I think Nototo-style mentioned could be a design challenge since it contradicts some of our current design decision like, direct editing a card without popup.

need some more discussion with <@!779015270311395370> to think about how to make this work.

And about whiteboard shortcuts and hyperlinks and backlinks, all these are possible after MetaEditor is ready 😉",2021-07-17 08:01:40.326000+00:00,EthanW,<MessageReference message_id=865638053477089301 channel_id=856016076311101470 guild_id=812292969183969301>,[],"[<User id=274178439328563200 name='Vincer' discriminator='4547' bot=False>, <User id=779015270311395370 name='Alan Chan' discriminator='3179' bot=False>]",865865827672129546,[]
Would love to see the mockup!,2021-07-17 03:38:02.508000+00:00,Alan Chan,<MessageReference message_id=865638053477089301 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=274178439328563200 name='Vincer' discriminator='4547' bot=False>],865799482934296596,[]
"Feature Consideration: Place a blinking cursor automatically in every search field.  Maybe instead of the current ""Find a Whiteboard"" or ""Find a Card"" it says ""Find Anything...""  or ""Search Here"" (Would the magnifying glass icon still be needed?)  A more universal search presentation.",2021-07-16 20:37:49.392000+00:00,Sams_Here,,[],[],865693731461922866,[<Attachment id=865693731247489034 filename='unknown.png' url='https://cdn.discordapp.com/attachments/856016076311101470/865693731247489034/unknown.png'>]
"I like the Pin idea too - semantics at this point I suppose - but calling out certain cards over others is where I was headed.  → *""generally pin notes appear top-most the natural order of cards- no matter if ordered by letter, created or modified date pins appearing on top...""*  ←",2021-07-16 19:33:18.499000+00:00,Sams_Here,<MessageReference message_id=865670344295317524 channel_id=856016076311101470 guild_id=812292969183969301>,[],[<User id=274178439328563200 name='Vincer' discriminator='4547' bot=False>],865677495760191508,[]
"also the star ideas could be tested alongisde another design pattern: 'pin' notes.
generally pin notes appear top-most the natural order of cards- no matter if ordered by letter, created or modified date pins appearing on top...

I could see star/favorites and pins being worked into one- why not adding a distinct color and or icon for then too.
That way it would be even more useful as it would create a distinct visual cue and ease of access even when filtering tags, as a complement to normal tags too",2021-07-16 19:04:53.457000+00:00,Vincer,,[],[],865670344295317524,[]
workflowy comes to mind as a good reference for a nice way to implement starred itens,2021-07-16 19:00:49.866000+00:00,Vincer,,[],[],865669322601136219,[]
"i think it would make sense with something more tied to it: shortcuts.
As you said a favorite could just be an tag- but what would make it distinct would be somewhere on the ui to quickly find starred cards (or boards, why not?) quicker then going to tags and finding (or search/typing) for a tag on longer list",2021-07-16 19:00:32.326000+00:00,Vincer,,[],[],865669249031602236,[]
"Feature Consideration: Ability to "" ⭐ "" a card as important or often-used (or even as a reminder to revisit).  The left menu would then show both ""Untagged"" and then ""Starred"" which a user can go back and forth to.  I suppose, one could just create a Tag ""#important""  or ""important/revisit"".  Thoughts?",2021-07-16 18:06:51.598000+00:00,Sams_Here,,[],[],865655740320186388,[]
"This is like top of my list of most wanted features, something ive been looking for everywhere.
-mila note was one of the closest ones, making a board shortcut there is simple and neat(they show as an icon), it have arrows and pictures and kanban, hyperlinks...
but mila only allows to write on small boxes wich pretty much kills it for me, web only and expensive
-nototo obviously but it misses on mindmap/flowchart features, also i cant sign up to try yet
-clover beta just launched, its notes with links/backlinks but allow to make 'canvas' with arrows
with the hyperlinks i could make the 'zoom in' across canvases...
but its web only, expensive and dont have the powerful transclusion of meta (wich is the other top feature i want, wich meta does)",2021-07-16 17:07:27.471000+00:00,Vincer,,[],[],865640791288315924,[]
